id,text,hash_tag
CeyAA4QpvhC,"""내가 화가 났다면 이렇게 해주세요😕""ㅣ16개 MBTI 유형별 반응 (feat.댓글반응 모음집2)
-
16개의 MBTI 유형에게 똑같은 질문을 해보았다! 그들의 반응은 각자 어떻게 다를까요..?
-
(*유형별 촬영 환경이 달라 오디오의 잡음 차이가 있는 점 양해부탁드립니다 🙏)
-
⚠️출연자들의 직업은 성격 유형과 관련이 없으며, 같은 유형 속에도 개개인이 가진 고유의 가치관, 환경 등에 따라 훨씬 더 다양한 대답과 반응이 도출될 수 있습니다.
-
⚠️ MBTI는 성격에 결론을 내리는 잣대가 아니라 자기탐색을 돕는 도구입니다. 세상에 좋은 유형, 나쁜 유형은 없습니다. 오로지, 재미로만 시청해주세요!
-
(아직 본인 유형을 모른다면 https://www.16personalities.com/ko/ 에서 지금 바로 검사하세요!)
-
16개 성격유형🎨의 매력적인 이야기, “MBTI 콘텐츠” 많은 시청바랍니다!
-
☞ 유튜브 채널 https://www.youtube.com/channel/UC0II...
☞ 인스타그램 https://www.instagram.com/mirip_pongd...
☞ 페이스북 https://www.facebook.com/mirip2016art...
-
유튜브 검색창에 [퐁당티비]를 검색해보세요!
""퐁당티비"" 많은 구독과 좋아요 부탁드립니다 :)
-
#MBTI #mbti유형별 #성격테스트 #화남 #분노 #사람 #친구 #댓글반응 #공유 #유튜브 #페이스북 #인스타그램 #퐁당티비 #미립아트테인먼트 #share #sns #youtube #mcn",화남
CevVRCBPmgL,"연필심 때문에 전신마취한 사람 또 있을까…

#도라이짝꿍의분노유발이야기
-
브라보 마이 베이커리 라이프!
Bravo my bakery life!
©️Bravo bread club",화남
Ceik2T5rNkl,"ㄹㅇ 빡치네

#송해#할아버지#송해할아버지#별세#슬픔#그와중#빡침#네이버#기사#화남#화남주의#화난다#정말",화남
CeqOcGHpf2A,주인놈아 모자 치워라🫥,화남
CeihSMjuU-S,나 뭉치 화난거 아이다,화남
Ceid6EYFury,"#꿀젤리
#화남",화남
Cem10RfBLcx,"마구 썰린 빵이 내 맘과 같네.
.
.
흥.
.
집 안팔아.
.
.
#이사파토 #이사취소 #한탄 #화남 #배신감",화남
Cei1vQoB1IO,ㅋㅋ#준우 공주#화남#말리는중ㅋㅋㅋ,화남
Ce0cXZVBpiz,"유느님 개웃겨ㅋㅋㅋㅋ
ㆍ
ㆍ
ㆍ
ㆍ
#유머#짤#갬성#휴식#공감#tv짤#웃음#유행#연예인#연예인뉴스#좋아요#좋반#좋테#유머템#인천계양#맞팔#선팔맞팔#유머짤#유머스타그램#개꿀잼#핵꿀잼#웃긴짤#개웃김#현웃터짐#유재석#유느님#영화싱크홀#이광수#화남",화남
CekKa9YJQPo,"남의 집 멋대로 들어가서
멋대로 만져놓고 무슨 치료비??😡

⭐️ 여러 이야기를 모아 보여드려요 ⭐️

#썰 #소통 #맞팔 #레전드썰 #화나는썰 #좋아요 #맞반 #반려동물 #반려견 #반려인소통 #어이없음 #화남 #강아지 #강아지그램 #화딱지",화남
Ce6AVPrByRA,"이노무 시끼..!!!! 난장판을 만들어 버리셔따...ㅠㅠ🥲😂
#멍스타그램🐶 #문제강아지래요 #비숑#비숑프리제 #댕댕이 #멍멍이🐶 #멍스타그램 #멍스타 #모델지망견🐶 #난장판 #백운호수 #화남 #댕스타 #하양이",화남
Ce06wurPEC6,"순대전골
스키장 갔다 먹은건데...
이제 올림

나랑 술 안먹어줘서 화남",화남
CewER-TPqKW,"⠀
하…가지가지하고 앉아있네..

——————————————
좋아요,팔로우,댓글 감사합니다💕",화남
Cei1-EghcKd,"단무지 죠아?

#단무지 #고양이 #야옹이 #🐱
#아빠만 #좋아해 #화남
#주인은누구 #그래도 #따랑해💛
#스코티쉬스트레이트",화남
CeiscqIP9R_,스트레스 🔥,화남
Ce0zhzqPOxY,".
.
.
#일기#기록#하루기록#하루정리#다이어리#진심#끄적끄적#짧은글#감성글#짧은글귀#글귀#생각정리#명언#에쎄이#에세이#수필#소설#작가#독서#책읽기#글짓기#글쓰기#생각비우기#내려놓기#마음쓰기#화남#열받음#스트레스#회사생활#직장인",화남
CeogYt7PUNz,"믿을수 없음 -> 좌절 -> 분노 -> 핑계(손) -> 핑계(레인)
.
.
.
#볼링 #볼링🎳 #볼링스타그램 #볼링연습 #볼링장 #혼볼 #좋아요 #크랭커 #털어치기 #허접임 #볼린이 #스트레스 #화남 #볼링스타그램🎳",화남
Cee8ninvZpU,"오랜만에 모엿군

#서울 #서울나들이 #친구 ##평택댁 #낮술 #광명 #남편 #화남",화남
Ce3ogT6hA11,"🥖🍞🥯🥐: 오브레멘
빵 사왔는데 자고 일어나니,, 동생이 다 먹었다😭😭😭😭😭😭
.
#오브레멘 #빵 #빵순이 #슬픔 #화남 #😭 #🤬 #포항카페 #카페 #포항카페추천 #카페스타그램 #베이커리카페 #베이커리 #먹방 #JMT #먹방스타그램 #일상 #음식 #힐링 #행복 #먹팔 #먹스타맞팔 #먹스타 #🍴 #좋반 #좋아요 #팔로우환영 #팔로우 #좋아요반사 #좋아요테러",화남
CerFolpP1ax,"#220611#운전일기#어린이보호구역#비보호좌회전#화남#붕붕이 #아야#접촉사고

칭구를 내려주고 집에 돌아오는길에... 초행길이다 보니 긴장감이 감돌았다!! 어린이보호구역인데 30km로 주행하고 있었고 네비에 따라 좌회전을 해야하는데... 여긴 온통 비보호좌회전이야ㅠ 주행신호는 초록불이였고 횡단보도는 빨간불이라 비보호좌회전이 가능했는데... 상대방차선에서 30km이상 밟고 지나가길래 눈치만 봤다!!!!! 눈치게임을 못해서 뒷차에게 더이상 피해주기 싫어서 돌아가더라도 직진했는데 bmw차주가 그 기다린게 억울했는지 문열고 내게 욕하면서 지나가더라!!!!! 저기여 사고나면 당신이 책임질껍니까?? 사고나면 나몰라라 할꺼면서 뭐가 그리 급하시다고😡🤬 냐능!!! 내안전이 우선입니다!!!! 차라리 좌회전 신호를 줘라줘 이거 넘 힘들다😂
서울에 갑자기 비가 후두둑 내렸는데 집에 다와서 또 사고가 났어... 비가 내리고 있고 도로가 쫌 미끄러웠는데 난 정지선에서 신호기다리고 있었는데 뒤에 오토바이가 내 붕붕이 뒷범퍼를 살짝 콩하고 박았다!! 급하게 오셔서 사과하시고 비상깜박이켜고 수습하러 갔네.. 이런 경우는 첨이라 아빠한테 도움의 손길을 요청~~ 요래요래해서 됐다고 하니 보험처리 할정돈 아니여서 완만한 합의로 끝이났네ㅎㅎ아 전 다친곳이 없고 붕붕이 뒷범퍼만 살짝 기스났어요😅 다사다난한 하루가 지나간다 냉탕과 온탕을 넘나드는 느낌이야😵‍💫",화남
CeqFQLFFWGr,"냄새가 지독한가보넼ㅋㅋㅋㅋ
.
.
.
.
.
#방구냄새 #강아지 #화남 #유튜브 #유머스타그램 #유머저장소 #예능 #좋반 #좋아요반사 #좋아요 #선팔하면맞팔 #선팔 #맞팔 #꿀잼 #짤방 #웃긴영상 #웃긴짤",화남
Ceguz7-hhXx,"잠못들고 사진첩 뒤적뒤적..

1년전 승승이들...
그리고 1년전 오늘 나...

#승승이네 #내일은행복 #behappy
#분노 #화남 #우울 #슬픔",화남
CedzfrfB9Yy,"2차는 금별맥주~
신메뉴와 함께~#신메뉴#맥주#소주#2차#생각#본점#가맹점#의견차이#화남#금별맥주#금별맥주송도롯데몰점",화남
Cepp8WtNVw5,"산에서 소리치면 안되는 이유
🐶귀욤 동물짤 보러가기 👉 @dog._.angry
━━━━━━━━━━━━━━━
.
.
.
#산 #소리침 #안됨 #야호 #산새 #화남",화남
CebGJasvQ7c,#화남,화남
Cek4FlNvBS3,"화가난다…😡
분명 내가 먹고 싶어서 산 빵인데..
민이 차에 두고 내렸는데…
달라고 했더니..
.
애교?적 말투로 본인이 다 먹었다고 하네요..
먹는거 가지고 그러면 안되는데..
화나요😡😡😡
.
저 소심한건가요?👉🏽👈🏽😭",화남
Ce3aOsgPSCy,#cat #catstagram #고양이 #먼치킨 #먼치킨숏레그 #화남 식혜,화남
Cez-HNWB4CS,"고인의 명복을 빕니다
.
.
.
#빡침주의#슬픔#화남#어린이집#교사#선생님#학부모#자살#사건#뉴스#사건#사고",화남
Ceus2MXBNu3,"귀여운 생명채
#랫서팬더 #화남 #귀여운타투 #랫서팬더타투 #팬더타투 #이천타투 #이천타투샵 #저스트타투 #이천감성타투 #이천커버업 #여주타투",화남
Ceuilrzhqjb,"개기는
.",화남
CewAi77JpIK,"화가 많은 루리씨,,,, 가끔 너 조용하면 젤루.. 무서워 🫣
•
•
#루리스타그램 #루리 #화남",화남
CfO1F3wrLGy,🍕#지수 🍛#월곡 😑#철원 🐥#화남 😢#죽전동 🌜#수성구 😉#수석 🌿#신용동 😍#진북동 🐆#좌동 🐠#대림역 😺#평동 🍵#복수 🍙#오정동 🍜#대명동 🍟#성남,화남
Ce1m5s8vXVl,"A: 노력좀 하라고 말로만 노력한다고 하면 다 노력이냐?
나: 나도 열심히 했다고 나도 진짜 노력했다고 왜 몰라주는데?
A: 남들 다 하는게 노력이냐?
나: 그건 아빠 기준이고 그리고 나도 내가 열심히 했는데 점수가 이 모양인걸 어떡하라고 짜증나고 화나는건 아빠가 아니라 나라고",화남
CesrwQzB--s,"목욕 후 #화남 😡
나오면 죽일기세..

#코냥이 #냥스타그램
#넬로펫드라이룸",화남
Ce3S5Awvd4b,"냥빨데이
서로 너무 힘들데이",화남
Cexx-FhlEtg,"장마 그게몬데? 왜 산책앙가?
#집착의검은콩세개",화남
CeauQGtPhET,"멍!!
#혼다#미니핀#화남#간식내놔#견스타그램",화남
CfOne9BuMet,👶#월성동 🍤#강화 😝#둔촌동역 👮#연천 🐂#역촌역 🌵#경상북도 🍵#화남 🍺#동작 🐅#무장 🐷#월곡 🌺#송산 😑#나주 ☕#송림동 🐸#천왕역 🌰#궁동 🐫#상사,화남
CeuOe9DPY5g,"오랜만에 셀카..
오늘도 전쟁같은 하루 시작..
오늘은 더 센여자로 보여야는데..
라인을 더 진하게 할걸 그랬나 ㅋ
#소심AAA#셀카#화남#덥다#출근길#불쾌지수",화남
CefDYiChgog,"진짜 이쁘죠?

이글 보시는 분들은

배우자 또는 남친 여친

분들이랑 안 싸우는 날 일꺼에요^^

행복한 한주 보내세요~~^^

#나도 #안싸움

#서운함 #짜증 #화남

#내가 #호구냐 ?

#나가서 #술이나 #먹어야 #겠다

#낮술 #뭐먹지 #막걸리",화남
CeyvB6_BE_q,"청설모...내가 먹을꺼 다 가져갔어!! 으...화나
Red squirrel...he took all the food! Ugh...I am angry

(청설모 피드 참고)
(Refer to the red squirrel feed)

5/31
#화남#나쁜녀석#다람쥐#동물그림#15분소요#오일파스텔#animal#drawing#chipmunk#oilpastel",화남
CezyhMqPoC7,"울애기 옴마가 톰이랑만 집나가서 삐짐ㅋㅋㅋㅋ
아빠랑 남자들끼리 잘 살아

#말티푸 #제리 #화남 #화나따 #1살 #아기강아지 #강아지 #멍멍이 #댕댕이 #삐짐 #대두 #말티푸그램 #강아지스타그램 #삐지지마 #옴마가 #며칠뒤에 #갈게 #아빠랑 #잘지내 #사랑해 #귀요미 #데일리 #일상 #멍스타그램 #좋아요",화남
CekluCUJQQJ,"MBTI별 스트레스 해소법

확인해보고 생각나는 친구있으면
@태그하기💕

#스리슬쩍 #슬쩍수다 #심심 #테스트
#화남 #해소법 #소통",화남
CfOqDQvu1ju,👦#화남 🐽#정선 🍸#필동 😺#옥포 🍼#청양 🐃#노안 💧#은평 💇#내서 🍇#모라 🍺#아영 🍘#황금역 👶#상사 🍢#일산동 🐒#철원 😊#행운 👲#주촌 🐕#진부,화남
Ce0hKEohDW6,"🥬고기 안 줘서 상추로 시위 중임미다🥬

@yulmu.__.bichon #비숑 #비숑프리제 #율무 #율무스타그램 #반려견 #반려견사랑 #멍스타그램 #멍멍이그램 #멍뭉이 #강아지 #멈머 #7개월 #상추 #시위 #화남 #dog #pet #instadog #petstagram #pupy #instapuppy #bichonfrise #bichon",화남
CeduhjMPl6F,"연휴끝........진짜 스트레스만땅
왜케 말 안듣냐
나 평화주의자인데...
너희들이 나를 이렇게 화가많은 엄마로 만들어🤬 아 깊은빡침 내가 울고싶거든??

#내아들 아닌가봐#니넨왜그래?#열받#힘듦#화남#폭발#진정#휴우#😳#언제쯤#이제시작인걸#7세#4세#아들둘#👦🏻👦🏻",화남
CegDSgAJU7F,"생각없이 말을 뱉을거면 말을
아예 하지마 이것들이 참고 참아주니까
정신을 못차리네 편하게 대해주면
다 하나같이 이 지랄을 하시네??😄
생각하고 말을 해야지요?^^❤️
.
.
.
#좋아요 #팔로우 #화남 #좋아요반사
#생각없는사람 #댓글 #선팔 #맞팔로우",화남
Cea5jkdJhjB,"아이폰 기본으로 찍은거 치고 만족~

오늘 사건사고 때문에 기분안좋았는데 ㅜㅜ

그래도 힐링 해서 다행 😭

#사건사고 #화남 #힐링 #기본카메라 #하늘만큼 #카페 #하늘만큼카페 #비 #꿀꿀#직장인 #주말 #힐링하자 #소통환영 #instagram #코디#대나무카페 #대나무#액정필름",화남
CesEUyEF8gF,#화남 #짜증 #삐짐 무한반복,화남
CeafnIbBk9x,"미쳑음
.
.
😄재밌다면 친구소환~!! 🧑‍🤝‍🧑👫
#맞팔 과 #선팔 #팔로우 는 사랑입니다~💕
매일 꾸준히 업로드 합니당*
.
#선팔로우 #맞팔환영 #남친 #동영상 #선팔하면맞팔 #존잼 #화남 #네오22 #팔로우미 #현웃 #사진 #좋튀 #코로나19 #재밌는영상 #유머짤 #꿀잼 #명장면 #명대사 #웃긴짤 #좋테 #존웃 #유머짱 #유머스타그램 #빵터짐 #심심해 #좋아요 #대유잼",화남
CeaitVoP7V6,"남이섬에서 깡타라고 불리는 타조를 보러 가던 중에 멀리서 보니, 타조의 목을 잡고 어떤 남자분이 마구 흔들고 있더라고요!!!😨
가까이가서 보니 중국어를 사용하는 단체 여행객이었는데, 나중엔 그 남성이 웃으면서 타조를 때리려고 하고!
그리고 타조 깃털이 너무 듬성듬성 많이 빠져 살이 다 보이던데 관리가 되고 있는건지 마음이 많이 안좋았습니다. ㅠㅠ 관리자라도 있던지 아니면 타조를 사람들이 못만지게 하던지 타조들이 너무 스트레스 받는 환경인 거 같아요. ㅠㅠ",화남
CenyRbBpp1I,"싫오싫오🤨

뉴나 나 이거 싫오 빼줘

안해줘도 된다하셨지만 니가 핥으니까..

P.s 3시간여가 지난 그는 걱정과 달리 식욕왕성 활발 잘드심 유지하고 계십니도😆

#말티즈
#중성화수술
#땅콩수확🥜
#아르르넥카라
#답답
#하기싫음
#화남
#그러나졸림",화남
Ce0txtwjTVW,"화가난걸 콧바람으로 표현하는 고양이
@아 ㅠㅠㅠㅠ 콧바람마저 작고 소듕해♥
.
.
@girl_like_insta ◀ 유머/뷰티/꿀팁/여행/연애등 여자들이 좋아하는 모든것 매일매일 업로드 중❤️
.
.
.
#공감 #공감스타그램 #공감짤 #공감글 #일상 #일상스타그램 #데일리 #데일리그램 #정보 #정보스타그램 #팁 #팁스타그램 #꿀팁 #꿀팁스타그램 #여자들이좋아하는모든것 #여좋모 #콧바람 #화남 #감정 #기분 #고양이 #표현 #어필 #캣스타그램 #동물영상 #힐링영상 #고양이영상 #친구 #절친 #캣집사",화남
CeY8__2BCka,"🍹
.
.
.
반복되는 일상과 다른 하루
드디어 이뤘다.
#yours #유얼스카페 #질투 #짜증 #화남 #이상 #웃음 #다른사람 #무념무상",화남
Ceu3T6SBOsS,#계양산 #등산 #화남 #피곤 #비옴☔️ #피드,화남
Ce74npcJtxp,"이마트 카트 왜 이렇게 작아
혼나야겠어!!!!!! 코스트코처럼
크게 만들어라!!!!!!!!!!!!!!!

#이마트신월점#카트#작아#화남
#잉어도사먹방그램#잉어도사#일상
#추억남기기📷 #소소한행복#맞팔환영",화남
CengxHSuP3i,망고 기분 시리즈💕#강아지#망고#기분#해피바이러스#우울#화남#강아지스타그램#떡상해라,화남
Ce5h5JqPGrK,".
오래된 문짝에
귀엽게 화난 곰이 숨어있네요~
.
#상상그림",화남
Cems00lh_k5,"아이만 상처 받지 않았길... 🥲
세상에 모든 아픈 아이들이 하루라도 빨리 쾌차했으면 좋겠습니다🙏

⭐여러 이야기를 모아 보여드려요⭐

#아이 #막말 #화나는썰 #소통 #썰 #맞반 #레전드썰 #화남 #지하철 #좋아요 #짜증 #화딱지 #배려 #배려심",화남
CeuzT96rYfr,"진짜 있었던 일인게 화난다

#장기기증#수숩#유족#몫#화남#화남주의#짜증#짜증주의#빡침#빡침주의#화난다#정말#공유",화남
CekmHNhBivQ,"총대 잡은 영웅이네ㅠ
.
.
#교사자격 #자격박탈 #편애 #분노짤 #슬픈짤 #화남 #직장인 #직장인유머 #불금 #유머글 #꿀잼",화남
